num_ticket,fecha,asunto,usuario,prioridad,departamento,tipo,fuente,estado_actual,atraso,contesta,agente,equipo,lider,srn,correcciones,prevenciones,prioridad_corregida,prioridad_final
695723,1/11/2023 16:02,Publicación de problema: Error de enlace / ODSM inactivo,lmartinez,Normal,Departamento Técnico Interno,Pedido,Web,Abierto,0,0,rmorillo,Equipo de soporte de JDE,,,,,Normal,Normal
696640,1/12/2023 15:56,Fecha servidor pagina STC,alopez,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Resuelto,0,1,jsarango,Equipo de mesa de ayuda,,,,,,Urgente
695826,1/13/2023 9:02,Solicitud de instalación de Google Drive,vramirez,Normal,Departamento Técnico Interno,Pedido,Web,Cerrado,1,1,jsarango,Equipo de red,,,,,,Alta
696629,1/13/2023 10:45,SOLICITUD VERIFICAR EL TELEFONO,dmartinez,Normal,Departamento Técnico Interno,Pedido,Web,Cerrado,0,0,msandoval,Equipo de soporte de SAP,,,,,,Normal
111358,1/13/2023 11:48,No se puede acceder al CS 9.2,ccastro,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de AWS,,,,,Alta,Alta
695927,1/13/2023 14:13,ERROR DE LA APLICACIÓN WINSCP,amorales,Urgente,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Resuelto,1,0,nenriquez,Equipo de soporte de SAP,,,,,Urgente,Urgente
695257,1/13/2023 14:50,Modificación de campos en Aprendizaje Externo,afernandez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,1,1,nenriquez,Equipo de Workday,,,,,Normal,Normal
696672,1/13/2023 16:11,No se puede procesar el lote Activar término,amorales,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Abierto,0,0,spaez,Equipo de soporte de JDE,,,,,Normal,Normal
696213,1/16/2023 10:02,No se puede iniciar el VNCServer,mlopez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,1,1,spaez,Equipo de red,,,,,Normal,Normal
696613,1/16/2023 14:57,Crear función específica en la Responsabilidad,sramirez,Urgente,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,1,0,mjacome,BPM - Equipo de soporte de ProcessMaker,,,,,Urgente,Urgente
111346,1/16/2023 14:58,Página de error de producción de JDE al iniciar sesión 20 de noviembre de 2019,cmartinez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Alta,Alta
694865,1/16/2023 15:09,Autoridad para subsanar errores,mcastro,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Resuelto,0,0,nenriquez,Equipo de AWS,,,,,Normal,Normal
695599,1/17/2023 12:47,Entradas de elementos de fecha de finalización para 300 empleados,acastro,Alta,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Resuelto,0,1,msandoval,Equipo de Salesforce,,,,,Alta,Alta
111209,1/17/2023 13:52,JDE PROD - Cuenta de usuario diferente (23 de mayo de 2019),lgomez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
696120,1/17/2023 14:01,Desaceleración de JDE el 29 de enero de 2019,slopez,Urgente,Departamento de soporte de SAP JDE,Pedido,Web,Abierto,0,0,nenriquez,Equipo de Salesforce,,,,,Urgente,Urgente
696356,1/17/2023 15:15,[ODSM] no se puede extraer el archivo LDIF,jmorales,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,0,1,mjacome,Equipo de soporte de JDE,,,,,Normal,Normal
694907,1/18/2023 10:23,Problema de espacio de tabla,vmorales,Normal,Departamento Técnico Interno,Pedido,Web,Cerrado,0,1,jsarango,Equipo de Salesforce,,,,,Normal,Normal
694849,1/18/2023 10:25,"Faltan los PMP de SPMS 2016, 2017 y 2018",sramirez,Alta,Departamento de soporte de SAP JDE,Pedido,Web,Resuelto,1,0,jsarango,Equipo de Workday,,,,,Alta,Alta
695698,1/19/2023 15:21,Recibí notificaciones por correo electrónico el 01-FEB-2021,vgomez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,1,0,msandoval,BPM - Equipo de soporte de ProcessMaker,,,,,Normal,Normal
694914,1/20/2023 12:40,"PROD: Campos en gris, no se pueden ingresar datos",dgomez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Cerrado,0,1,rmorillo,Equipo de Workday,,,,,Normal,Normal
695878,1/20/2023 12:53,ERROR DE DATOS EN LA INSTANCIA DE PRODUCCIÓN,lfernandez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Resuelto,1,1,msandoval,Equipo de Salesforce,,,,,Normal,Normal
111224,1/20/2023 14:53,Base salarial,lgomez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Alta,Alta
111495,1/20/2023 14:58,Problema de ADI web,sfernandez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Alta,Alta
696728,1/20/2023 15:19,No se puede acceder a la instancia de prueba,dvargas,Alta,Departamento Técnico Interno,Incidente / Problema,Web,Resuelto,0,1,nenriquez,Equipo de Workday,,,,,Alta,Alta
694918,1/23/2023 8:25,Cuenta de solución Beacon,srodriguez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,1,1,jsarango,Equipo de Salesforce,,,,,Normal,Normal
111485,1/23/2023 9:46,Cuentas VPN,lmartinez,Normal,Departamento Técnico Interno,Pedido,Web,Cerrado,0,1,jsarango,Equipo de mesa de ayuda,,,,,Normal,Normal
696490,1/23/2023 12:07,JDE Prod - Problema de aprobación de DV (11 de abril de 2019),afernandez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,0,0,rmorillo,Equipo de soporte de SAP,,,,,Normal,Normal
695300,1/23/2023 12:34,Bajo rendimiento,sgomez,Urgente,Departamento Técnico Interno,Incidente / Problema,Web,Cerrado,0,0,rmorillo,Equipo de red,,,,,Urgente,Urgente
696556,1/23/2023 15:37,CONFIGURACIÓN DE PALO ALTO,mlopez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Cerrado,1,0,mjacome,Equipo de AWS,,,,,Normal,Normal
694923,1/23/2023 15:51,Problema con OpenVPN,dperez,Alta,Departamento Técnico Interno,Incidente / Problema,Web,Abierto,0,1,rmorillo,Equipo de red,,,,,Alta,Alta
694942,1/24/2023 15:16,Reenvío de puertos,dfernandez,Alta,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Abierto,1,1,spaez,Equipo de mesa de ayuda,,,,,Alta,Alta
111246,1/25/2023 11:52,El proceso por lotes de grupos de estudiantes no funciona.,lgomez,Urgente,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Urgente,Urgente
695704,1/26/2023 8:27,Transacciones de órdenes de compra diferidas,sperez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,1,1,nenriquez,Equipo de red,,,,,Normal,Normal
111427,1/27/2023 11:39,Sesión inactiva en el servidor web,llopez,Baja,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Baja,Baja
696074,1/27/2023 13:34,Publicar problema - Administrador de acceso SQLSQL,vperez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Abierto,1,1,spaez,BPM - Equipo de soporte de ProcessMaker,,,,,Normal,Normal
695869,1/27/2023 15:11,Crear función específica en la Responsabilidad,clopez,Urgente,Departamento Técnico Interno,Pedido,Web,Cerrado,0,0,jsarango,Equipo de mesa de ayuda,,,,,Urgente,Urgente
695746,1/27/2023 16:03,Error de búfer en la clase COST 110,jvargas,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,1,0,rmorillo,Equipo de soporte de JDE,,,,,Normal,Normal
695251,1/30/2023 12:14,SPMS - Página del aprobador,cvargas,Alta,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Cerrado,1,0,nenriquez,Equipo de Salesforce,,,,,Alta,Alta
696446,1/30/2023 13:33,Lista de clases.,mvargas,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Resuelto,0,0,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
694976,1/31/2023 9:37,Preocupación por borrar la caché del navegador,smartinez,Baja,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Abierto,1,1,nenriquez,BPM - Equipo de soporte de ProcessMaker,,,,,Baja,Baja
695310,1/31/2023 10:14,VPN,dramirez,Normal,Departamento Técnico Interno,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
696685,1/31/2023 11:56,Problema de valoración,vfernandez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,1,1,nenriquez,Equipo de mesa de ayuda,,,,,Normal,Normal
111289,1/31/2023 12:22,No se puede calcular la matrícula del estudiante (UPMNL),jrodriguez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
695224,2/2/2023 11:54,Reenvío de puertos,lmorales,Alta,Departamento Técnico Interno,Pedido,Web,Abierto,1,1,mjacome,Equipo de mesa de ayuda,,,,,Alta,Alta
695048,2/2/2023 14:02,DEV NO ACCESIBLE,srodriguez,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Cerrado,0,1,msandoval,Equipo de soporte de SAP,,,,,Normal,Normal
694910,2/3/2023 13:40,Solicitud concurrente colgada: Año presupuestario abierto,alopez,Normal,Departamento Técnico Interno,Pedido,Web,Abierto,1,0,mjacome,BPM - Equipo de soporte de ProcessMaker,,,,,Normal,Normal
111177,2/3/2023 14:40,Sistema de causas penales,dcastro,Alta,Departamento Técnico Interno,Incidente / Problema,Web,Cerrado,0,1,nenriquez,Equipo de mesa de ayuda,,,,,Alta,Alta
696235,2/3/2023 15:41,Página de error de producción JDE 04 de diciembre de 2019,scastro,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,1,0,jsarango,Equipo de mesa de ayuda,,,,,Normal,Normal
695332,2/6/2023 9:09,Instalación impresora,sgomez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,1,1,nenriquez,Equipo de red,,,,,,Normal
111361,2/6/2023 9:14,Servicio restringido de PeopleSoft,vcastro,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Alta,Alta
696367,2/6/2023 9:58,PROD: Fase inactiva / Estado: Sin gerente,cmartinez,Urgente,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,1,1,rmorillo,Equipo de mesa de ayuda,,,,,Urgente,Urgente
695712,2/6/2023 11:43,No se puede mostrar la clase en la interfaz de usuario/informe de AA,scastro,Baja,Departamento de soporte de SAP JDE,Pedido,Web,Abierto,0,0,mjacome,Equipo de soporte de SAP,,,,,Baja,Baja
111422,2/6/2023 14:27,Página de error de JDE después de la actividad de producción,aperez,Baja,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Baja,Baja
695930,2/6/2023 14:54,Revisión de la información de contacto,vrodriguez,Normal,Departamento Técnico Interno,Pedido,Web,Cerrado,1,0,rmorillo,Equipo de Salesforce,,,,,Normal,Normal
695763,2/8/2023 9:08,Analizador de personas para 132939,ccastro,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Resuelto,0,0,spaez,Equipo de soporte de JDE,,,,,Normal,Normal
696012,2/9/2023 11:56,Cargar al guardar la expresión en el Administrador de consultas,lperez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Resuelto,0,0,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
695861,2/9/2023 13:31,Impresora Solicitud resmas - DTRNC,smartinez,Baja,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Abierto,0,1,nenriquez,Equipo de mesa de ayuda,,,,,,Normal
696408,2/10/2023 12:09,PEDIDO DE MATERIALES,cfernandez,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Abierto,0,1,rmorillo,Equipo de AWS,,,,,,Urgente
695749,2/10/2023 13:27,No podemos encontrar UP_FORM5_1.,aramirez,Baja,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Resuelto,0,0,spaez,Equipo de Workday,,,,,Baja,Baja
695519,2/10/2023 13:35,Valor único para la transacción Flexfield Issue,ccastro,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Cerrado,0,0,nenriquez,Equipo de soporte de JDE,,,,,Normal,Normal
111290,2/10/2023 16:24,Error al enviar Autorización para Rellenar,clopez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
111376,2/13/2023 12:37,Tiempo de inactividad,jmartinez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
696610,2/13/2023 13:25,Reparación de portátiles,dramirez,Urgente,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Cerrado,0,1,msandoval,Equipo de red,,,,,Urgente,Urgente
696056,2/14/2023 16:25,Acceso a las carpetas compartidas,lmartinez,Alta,Departamento de soporte de SAP JDE,Pedido,Web,Abierto,1,1,jsarango,Equipo de red,,,,,,Urgente
695472,2/16/2023 9:32,"Número de ODSM (año académico 2020-2021, 1.er semestre)",mlopez,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Resuelto,1,1,jsarango,Equipo de hardware,,,,,Normal,Normal
694973,2/16/2023 14:20,JDE Prod - Problema de aprobación de DV (11 de abril de 2019),vperez,Normal,Departamento Técnico Interno,Pedido,Web,Abierto,0,0,msandoval,Equipo de AWS,,,,,Normal,Normal
694995,2/16/2023 14:25,9.2 Copia de seguridad de Dev DB y luego restauración a 9.2 Prueba,cramirez,Baja,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,1,0,mjacome,Equipo de mesa de ayuda,,,,,Baja,Baja
111295,2/17/2023 8:09,Reinicio de instancias,drodriguez,Baja,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Baja,Baja
695200,2/17/2023 11:24,[Instancia de prueba] Solicitudes simultáneas bloqueadas,mramirez,Alta,Departamento Técnico Interno,Incidente / Problema,Web,Abierto,1,0,jsarango,Equipo de Workday,,,,,Alta,Alta
695226,2/17/2023 13:36,Errores encontrados durante la instancia de prueba,dcastro,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Cerrado,0,0,spaez,Equipo de Workday,,,,,Normal,Normal
696362,2/20/2023 8:14,Sobrecarga de unidades,cgomez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Cerrado,1,1,rmorillo,Equipo de mesa de ayuda,,,,,Normal,Normal
695972,2/20/2023 9:48,Error al agregar nuevas tablas en el registro de auditoría,jperez,Baja,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Abierto,0,0,nenriquez,Equipo de mesa de ayuda,,,,,Baja,Baja
111287,2/21/2023 9:02,Error de puerta de enlace de integración,vgomez,Baja,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Baja,Baja
696689,2/22/2023 13:01,Procesar múltiples ejecuciones de nómina de empleados,cperez,Normal,Departamento Técnico Interno,Pedido,Web,Abierto,0,1,spaez,Equipo de soporte de SAP,,,,,Normal,Normal
696424,2/23/2023 12:00,Cuenta OpenVPN bloqueada,dlopez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Resuelto,1,1,nenriquez,Equipo de AWS,,,,,Normal,Normal
111408,2/24/2023 9:31,Creación automática de órdenes de compra a partir de ReqJDEitions aprobadas,ccastro,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
696498,2/24/2023 12:39,CLAVES ACCESO OTRS,aperez,Urgente,Departamento Técnico Interno,Incidente / Problema,Web,Resuelto,1,1,nenriquez,Equipo de AWS,,,,,,Normal
696444,2/24/2023 14:41,Problema con OpenVPN,vramirez,Alta,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,0,1,mjacome,Equipo de soporte de JDE,,,,,Alta,Alta
695202,2/24/2023 15:35,Ver la página de error de saldo de licencia,dlopez,Baja,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,1,1,nenriquez,Equipo de Salesforce,,,,,Baja,Baja
696300,2/27/2023 8:27,CUENTA VPN ABIERTA BLOQUEADA,dfernandez,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Cerrado,1,1,msandoval,Equipo de Workday,,,,,Normal,Normal
695847,2/27/2023 9:55,Impresora Coordinación Juridica,lramirez,Baja,Departamento Técnico Interno,Pedido,Web,Resuelto,0,1,nenriquez,Equipo de AWS,,,,,,Baja
696627,2/27/2023 10:26,Pruebas assdasd,jcastro,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Abierto,0,1,mjacome,Equipo de soporte de JDE,,,,,Normal,Normal
695807,2/27/2023 12:45,java.lang.NullPointerException en el entorno DEV,mvargas,Baja,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,1,0,spaez,Equipo de soporte de SAP,,,,,Baja,Baja
695967,2/27/2023 12:55,Casilla desmarcada debajo del botón procesado,lmorales,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Resuelto,1,1,nenriquez,Equipo de mesa de ayuda,,,,,Normal,Normal
695543,2/27/2023 16:07,Modificar el tipo de posición (lista de valores),lmorales,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,0,1,msandoval,Equipo de Salesforce,,,,,Normal,Normal
696283,2/27/2023 16:22,[Solo prueba]:::[SAP]Página no disponible,drodriguez,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Resuelto,1,1,rmorillo,Equipo de AWS,,,,,Normal,Normal
695853,2/28/2023 9:10,Instancia DEV no accesible,srodriguez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,0,0,nenriquez,Equipo de red,,,,,Normal,Normal
696389,2/28/2023 11:59,Mensaje de error de SQL,sfernandez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Resuelto,1,0,msandoval,Equipo de AWS,,,,,Alta,Alta
695160,2/28/2023 13:26,Página de error de producción JDE 04 de diciembre de 2019,sperez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Abierto,0,0,jsarango,Equipo de mesa de ayuda,,,,,Normal,Normal
695060,3/3/2023 8:10,Desaceleración de producción de JDE el 21 de febrero de 2019,jramirez,Alta,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Cerrado,0,0,spaez,Equipo de hardware,,,,,Alta,Alta
695617,3/3/2023 9:40,Preocupación por borrar la caché del navegador,avargas,Baja,Departamento Técnico Interno,Pedido,Web,Abierto,1,0,spaez,Equipo de hardware,,,,,Baja,Baja
695834,3/3/2023 11:59,Página de error de producción de JDE al iniciar sesión 20 de noviembre de 2019,mlopez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Resuelto,1,0,spaez,Equipo de soporte de SAP,,,,,Alta,Alta
111523,3/3/2023 15:38,"Número de ODSM (año académico 2020-2021, 1.er semestre)",jvargas,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
111591,3/3/2023 15:46,Detalles de conexión de la instancia,vcastro,Baja,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Baja,Baja
695823,3/6/2023 9:42,Error al generar Chedft_2018,dlopez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,0,0,jsarango,Equipo de Salesforce,,,,,Alta,Alta
111368,3/6/2023 10:44,No se puede realizar la búsqueda después del reinicio,drodriguez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
111656,3/6/2023 11:15,No se puede acceder a JDE-SIT en MAC,vmorales,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Abierto,0,0,mjacome,Equipo de soporte de JDE,,,,,Normal,Normal
696229,3/7/2023 9:34,La aprobación de JDE no se puede aprobar ni transferir,dmartinez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,0,msandoval,Equipo de AWS,,,,,Alta,Alta
